CandidateName,AppliedRole,FunnelStage,StageOrder,Status,InterviewDate,Panelist,PanelistFatigueFlag,FeedbackText,RejectionReason,ResumeScore
Candidate 452,Data Scientist,Offer,6,Accepted,2025-10-11,HR Team,No,Offer accepted.,,10
Candidate 453,Data Scientist,Screening,1,Passed,2025-10-04,,No,,,7
Candidate 453,Data Scientist,Online Assessment,2,Passed,2025-10-10,,No,,,7
Candidate 453,Data Scientist,Technical Interview,3,Passed,2025-10-13,Panelist 15,Yes,Struggled with edge cases in coding round.,,7
Candidate 453,Data Scientist,Managerial Interview,4,Rejected,2025-10-13,Panelist 3,Yes,"Strong problem-solving, explained system design well.",Insufficient experience,7
Candidate 454,Data Scientist,Screening,1,Passed,2025-10-27,,No,,,10
Candidate 454,Data Scientist,Online Assessment,2,Passed,2025-10-28,,No,,,10
Candidate 454,Data Scientist,Technical Interview,3,Passed,2025-11-01,Panelist 20,Yes,Needs improvement in time complexity.,,10
Candidate 454,Data Scientist,Managerial Interview,4,Passed,2025-11-04,Panelist 14,Yes,Excellent domain knowledge in ML pipelines.,,10
Candidate 454,Data Scientist,Offer,5,Passed,2025-11-08,,No,,,10
Candidate 454,Data Scientist,Offer,6,Accepted,2025-11-08,HR Team,No,Offer accepted.,,10
Candidate 455,Data Scientist,Screening,1,Passed,2025-11-01,,No,,,6
Candidate 455,Data Scientist,Online Assessment,2,Passed,2025-11-07,,No,,,6
Candidate 455,Data Scientist,Technical Interview,3,Passed,2025-11-10,Panelist 9,Yes,"Great cultural fit, asked thoughtful questions.",,6
Candidate 455,Data Scientist,Managerial Interview,4,Passed,2025-11-13,Panelist 9,Yes,"Strong problem-solving, explained API design well.",,6
Candidate 455,Data Scientist,Offer,5,Passed,2025-11-14,,No,,,6
Candidate 455,Data Scientist,Offer,6,Accepted,2025-11-14,HR Team,No,Offer accepted.,,6
Candidate 456,Data Scientist,Screening,1,Passed,2025-10-18,,No,,,7
Candidate 456,Data Scientist,Online Assessment,2,Passed,2025-10-19,,No,,,7
Candidate 456,Data Scientist,Technical Interview,3,Passed,2025-10-26,Panelist 9,Yes,Needs improvement in code clarity.,,7
Candidate 456,Data Scientist,Managerial Interview,4,Rejected,2025-10-26,Panelist 16,Yes,"Strong problem-solving, explained DP well.",Role withdrawn,7
Candidate 457,Data Scientist,Screening,1,Passed,2025-10-03,,No,,,6
Candidate 457,Data Scientist,Online Assessment,2,Rejected,2025-10-03,,No,,Code test failed,6
Candidate 458,Data Scientist,Screening,1,Rejected,2025-10-01,,No,,Cultural misfit,6
Candidate 459,Data Scientist,Screening,1,Passed,2025-10-19,,No,,,8
Candidate 459,Data Scientist,Online Assessment,2,Passed,2025-10-21,,No,,,8
Candidate 459,Data Scientist,Technical Interview,3,Passed,2025-10-22,Panelist 1,Yes,"Great cultural fit, asked thoughtful questions.",,8
Candidate 459,Data Scientist,Managerial Interview,4,Passed,2025-10-27,Panelist 6,Yes,"Strong problem-solving, explained DP well.",,8
Candidate 459,Data Scientist,Offer,5,Passed,2025-11-03,,No,,,8
Candidate 459,Data Scientist,Offer,6,Accepted,2025-11-03,HR Team,No,Offer accepted.,,8
Candidate 460,Data Scientist,Screening,1,Rejected,2025-10-19,,No,,Role withdrawn,10
Candidate 461,Data Scientist,Screening,1,Passed,2025-09-15,,No,,,7
Candidate 461,Data Scientist,Online Assessment,2,Passed,2025-09-20,,No,,,7
Candidate 461,Data Scientist,Technical Interview,3,Passed,2025-09-23,Panelist 24,Yes,Excellent domain knowledge in ML pipelines.,,7
Candidate 461,Data Scientist,Managerial Interview,4,Passed,2025-09-24,Panelist 9,Yes,Needs improvement in code clarity.,,7
Candidate 461,Data Scientist,Offer,5,Passed,2025-09-28,,No,,,7
Candidate 461,Data Scientist,Offer,6,Accepted,2025-09-28,HR Team,No,Offer accepted.,,7
Candidate 462,Data Scientist,Screening,1,Passed,2025-09-15,,No,,,10
Candidate 462,Data Scientist,Online Assessment,2,Passed,2025-09-17,,No,,,10
Candidate 462,Data Scientist,Technical Interview,3,Rejected,2025-09-17,Panelist 19,Yes,Struggled with edge cases in coding round.,Code test failed,10
Candidate 463,Data Scientist,Screening,1,Passed,2025-10-28,,No,,,9
Candidate 463,Data Scientist,Online Assessment,2,Passed,2025-10-30,,No,,,9
Candidate 463,Data Scientist,Technical Interview,3,Passed,2025-11-06,Panelist 15,Yes,Struggled with edge cases in coding round.,,9
Candidate 463,Data Scientist,Managerial Interview,4,Passed,2025-11-09,Panelist 14,Yes,Excellent domain knowledge in ML pipelines.,,9
Candidate 463,Data Scientist,Offer,5,Passed,2025-11-11,,No,,,9
Candidate 463,Data Scientist,Offer,6,Accepted,2025-11-11,HR Team,No,Offer accepted.,,9
Candidate 464,Data Scientist,Screening,1,Passed,2025-10-20,,No,,,7
Candidate 464,Data Scientist,Online Assessment,2,Passed,2025-10-23,,No,,,7
Candidate 464,Data Scientist,Technical Interview,3,Passed,2025-10-29,Panelist 15,Yes,"Great cultural fit, asked thoughtful questions.",,7
Candidate 464,Data Scientist,Managerial Interview,4,Passed,2025-11-04,Panelist 25,Yes,Needs improvement in communication.,,7
Candidate 464,Data Scientist,Offer,5,Passed,2025-11-06,,No,,,7
Candidate 464,Data Scientist,Offer,6,Accepted,2025-11-06,HR Team,No,Offer accepted.,,7
Candidate 465,Data Scientist,Screening,1,Rejected,2025-10-09,,No,,No show/interview abandoned,7
Candidate 466,Data Scientist,Screening,1,Passed,2025-11-01,,No,,,6
Candidate 466,Data Scientist,Online Assessment,2,Rejected,2025-11-01,,No,,Role withdrawn,6
Candidate 467,Data Scientist,Screening,1,Passed,2025-10-12,,No,,,4
Candidate 467,Data Scientist,Online Assessment,2,Passed,2025-10-14,,No,,,4
Candidate 467,Data Scientist,Technical Interview,3,Rejected,2025-10-14,Panelist 6,Yes,Needs improvement in communication.,No show/interview abandoned,4
Candidate 468,Data Scientist,Screening,1,Passed,2025-09-13,,No,,,10
Candidate 468,Data Scientist,Online Assessment,2,Passed,2025-09-20,,No,,,10
Candidate 468,Data Scientist,Technical Interview,3,Passed,2025-09-21,Panelist 1,Yes,Struggled with edge cases in coding round.,,10
Candidate 468,Data Scientist,Managerial Interview,4,Rejected,2025-09-21,Panelist 23,Yes,Struggled with edge cases in coding round.,Code test failed,10
Candidate 469,Data Scientist,Screening,1,Passed,2025-10-04,,No,,,8
Candidate 469,Data Scientist,Online Assessment,2,Passed,2025-10-10,,No,,,8
Candidate 469,Data Scientist,Technical Interview,3,Passed,2025-10-15,Panelist 17,Yes,"Strong problem-solving, explained API design well.",,8
Candidate 469,Data Scientist,Managerial Interview,4,Passed,2025-10-17,Panelist 11,Yes,"Strong problem-solving, explained API design well.",,8
Candidate 469,Data Scientist,Offer,5,Passed,2025-10-19,,No,,,8
Candidate 469,Data Scientist,Offer,6,Accepted,2025-10-19,HR Team,No,Offer accepted.,,8
Candidate 470,Data Scientist,Screening,1,Passed,2025-10-08,,No,,,9
Candidate 470,Data Scientist,Online Assessment,2,Passed,2025-10-14,,No,,,9
Candidate 470,Data Scientist,Technical Interview,3,Passed,2025-10-17,Panelist 7,Yes,Needs improvement in time complexity.,,9
Candidate 470,Data Scientist,Managerial Interview,4,Rejected,2025-10-17,Panelist 20,Yes,Struggled with edge cases in coding round.,Code test failed,9
Candidate 471,Data Scientist,Screening,1,Passed,2025-10-24,,No,,,5
Candidate 471,Data Scientist,Online Assessment,2,Passed,2025-10-31,,No,,,5
Candidate 471,Data Scientist,Technical Interview,3,Passed,2025-11-06,Panelist 25,Yes,Struggled with edge cases in coding round.,,5
Candidate 471,Data Scientist,Managerial Interview,4,Passed,2025-11-09,Panelist 4,Yes,Struggled with edge cases in coding round.,,5
Candidate 471,Data Scientist,Offer,5,Passed,2025-11-16,,No,,,5
Candidate 471,Data Scientist,Offer,6,Rejected,2025-11-16,HR Team,No,Declined due to compensation mismatch.,Compensation mismatch,5
Candidate 472,Data Scientist,Screening,1,Passed,2025-10-11,,No,,,8
Candidate 472,Data Scientist,Online Assessment,2,Passed,2025-10-12,,No,,,8
Candidate 472,Data Scientist,Technical Interview,3,Passed,2025-10-14,Panelist 9,Yes,"Great cultural fit, asked thoughtful questions.",,8
Candidate 472,Data Scientist,Managerial Interview,4,Rejected,2025-10-14,Panelist 18,Yes,"Great cultural fit, asked thoughtful questions.",Role withdrawn,8
Candidate 473,Data Scientist,Screening,1,Passed,2025-10-22,,No,,,9
Candidate 473,Data Scientist,Online Assessment,2,Passed,2025-10-27,,No,,,9
Candidate 473,Data Scientist,Technical Interview,3,Passed,2025-10-30,Panelist 7,Yes,Needs improvement in time complexity.,,9
Candidate 473,Data Scientist,Managerial Interview,4,Passed,2025-11-03,Panelist 14,Yes,"Strong problem-solving, explained DP well.",,9
Candidate 473,Data Scientist,Offer,5,Passed,2025-11-04,,No,,,9
Candidate 473,Data Scientist,Offer,6,Accepted,2025-11-04,HR Team,No,Offer accepted.,,9
Candidate 474,Data Scientist,Screening,1,Passed,2025-10-09,,No,,,10
Candidate 474,Data Scientist,Online Assessment,2,Passed,2025-10-15,,No,,,10
Candidate 474,Data Scientist,Technical Interview,3,Passed,2025-10-20,Panelist 9,Yes,Struggled with edge cases in coding round.,,10
Candidate 474,Data Scientist,Managerial Interview,4,Passed,2025-10-26,Panelist 5,Yes,Excellent domain knowledge in ML pipelines.,,10
Candidate 474,Data Scientist,Offer,5,Passed,2025-10-28,,No,,,10
Candidate 474,Data Scientist,Offer,6,Accepted,2025-10-28,HR Team,No,Offer accepted.,,10
Candidate 475,Data Scientist,Screening,1,Passed,2025-10-03,,No,,,5
Candidate 475,Data Scientist,Online Assessment,2,Passed,2025-10-08,,No,,,5
Candidate 475,Data Scientist,Technical Interview,3,Passed,2025-10-13,Panelist 8,Yes,"Great cultural fit, asked thoughtful questions.",,5
Candidate 475,Data Scientist,Managerial Interview,4,Passed,2025-10-20,Panelist 1,Yes,Excellent domain knowledge in ML pipelines.,,5
Candidate 475,Data Scientist,Offer,5,Rejected,2025-10-20,,No,,No show/interview abandoned,5
Candidate 476,Data Scientist,Screening,1,Passed,2025-11-06,,No,,,7
Candidate 476,Data Scientist,Online Assessment,2,Passed,2025-11-12,,No,,,7
Candidate 476,Data Scientist,Technical Interview,3,Passed,2025-11-13,Panelist 19,Yes,Struggled with edge cases in coding round.,,7
Candidate 476,Data Scientist,Managerial Interview,4,Passed,2025-11-16,Panelist 11,Yes,Needs improvement in code clarity.,,7
Candidate 476,Data Scientist,Offer,5,Passed,2025-11-20,,No,,,7
Candidate 476,Data Scientist,Offer,6,Rejected,2025-11-20,HR Team,No,Declined due to compensation mismatch.,Compensation mismatch,7
Candidate 477,Data Scientist,Screening,1,Passed,2025-09-04,,No,,,6
Candidate 477,Data Scientist,Online Assessment,2,Passed,2025-09-05,,No,,,6
Candidate 477,Data Scientist,Technical Interview,3,Passed,2025-09-09,Panelist 2,No,Struggled with edge cases in coding round.,,6
Candidate 477,Data Scientist,Managerial Interview,4,Passed,2025-09-14,Panelist 1,Yes,"Great cultural fit, asked thoughtful questions.",,6
Candidate 477,Data Scientist,Offer,5,Passed,2025-09-19,,No,,,6
Candidate 477,Data Scientist,Offer,6,Accepted,2025-09-19,HR Team,No,Offer accepted.,,6
Candidate 478,Data Scientist,Screening,1,Passed,2025-11-08,,No,,,9
Candidate 478,Data Scientist,Online Assessment,2,Passed,2025-11-14,,No,,,9
Candidate 478,Data Scientist,Technical Interview,3,Passed,2025-11-15,Panelist 5,Yes,"Great cultural fit, asked thoughtful questions.",,9
Candidate 478,Data Scientist,Managerial Interview,4,Passed,2025-11-20,Panelist 10,Yes,Struggled with edge cases in coding round.,,9
Candidate 478,Data Scientist,Offer,5,Passed,2025-11-25,,No,,,9
Candidate 478,Data Scientist,Offer,6,Rejected,2025-11-25,HR Team,No,Declined due to delays in process.,Delays in process,9
Candidate 479,Data Scientist,Screening,1,Passed,2025-10-30,,No,,,6
Candidate 479,Data Scientist,Online Assessment,2,Passed,2025-11-04,,No,,,6
Candidate 479,Data Scientist,Technical Interview,3,Rejected,2025-11-04,Panelist 18,Yes,"Strong problem-solving, explained API design well.",No show/interview abandoned,6
Candidate 480,Data Scientist,Screening,1,Passed,2025-10-25,,No,,,5
Candidate 480,Data Scientist,Online Assessment,2,Passed,2025-10-31,,No,,,5
Candidate 480,Data Scientist,Technical Interview,3,Passed,2025-11-02,Panelist 20,Yes,Needs improvement in communication.,,5
Candidate 480,Data Scientist,Managerial Interview,4,Passed,2025-11-08,Panelist 5,Yes,"Strong problem-solving, explained system design well.",,5
Candidate 480,Data Scientist,Offer,5,Passed,2025-11-15,,No,,,5
Candidate 480,Data Scientist,Offer,6,Accepted,2025-11-15,HR Team,No,Offer accepted.,,5
Candidate 481,Data Scientist,Screening,1,Passed,2025-11-03,,No,,,5
Candidate 481,Data Scientist,Online Assessment,2,Passed,2025-11-10,,No,,,5
Candidate 481,Data Scientist,Technical Interview,3,Passed,2025-11-17,Panelist 7,Yes,Needs improvement in time complexity.,,5
Candidate 481,Data Scientist,Managerial Interview,4,Passed,2025-11-21,Panelist 9,Yes,"Great cultural fit, asked thoughtful questions.",,5
Candidate 481,Data Scientist,Offer,5,Passed,2025-11-25,,No,,,5
Candidate 481,Data Scientist,Offer,6,Accepted,2025-11-25,HR Team,No,Offer accepted.,,5
Candidate 482,Data Scientist,Screening,1,Passed,2025-10-20,,No,,,4
Candidate 482,Data Scientist,Online Assessment,2,Passed,2025-10-22,,No,,,4
Candidate 482,Data Scientist,Technical Interview,3,Rejected,2025-10-22,Panelist 1,Yes,Excellent domain knowledge in ML pipelines.,Code test failed,4
Candidate 483,Data Scientist,Screening,1,Passed,2025-10-08,,No,,,10
Candidate 483,Data Scientist,Online Assessment,2,Passed,2025-10-12,,No,,,10
Candidate 483,Data Scientist,Technical Interview,3,Rejected,2025-10-12,Panelist 20,Yes,Excellent domain knowledge in ML pipelines.,Role withdrawn,10
Candidate 484,Data Scientist,Screening,1,Passed,2025-09-18,,No,,,5
Candidate 484,Data Scientist,Online Assessment,2,Passed,2025-09-19,,No,,,5
Candidate 484,Data Scientist,Technical Interview,3,Passed,2025-09-26,Panelist 11,Yes,Excellent domain knowledge in ML pipelines.,,5
Candidate 484,Data Scientist,Managerial Interview,4,Passed,2025-09-30,Panelist 11,Yes,"Great cultural fit, asked thoughtful questions.",,5
Candidate 484,Data Scientist,Offer,5,Passed,2025-10-01,,No,,,5
Candidate 484,Data Scientist,Offer,6,Accepted,2025-10-01,HR Team,No,Offer accepted.,,5
Candidate 485,Data Scientist,Screening,1,Passed,2025-11-02,,No,,,6
Candidate 485,Data Scientist,Online Assessment,2,Passed,2025-11-08,,No,,,6
Candidate 485,Data Scientist,Technical Interview,3,Rejected,2025-11-08,Panelist 1,Yes,Struggled with edge cases in coding round.,Cultural misfit,6
Candidate 486,Data Scientist,Screening,1,Passed,2025-09-15,,No,,,9
Candidate 486,Data Scientist,Online Assessment,2,Passed,2025-09-22,,No,,,9
Candidate 486,Data Scientist,Technical Interview,3,Passed,2025-09-28,Panelist 6,Yes,"Strong problem-solving, explained system design well.",,9
Candidate 486,Data Scientist,Managerial Interview,4,Passed,2025-09-30,Panelist 21,Yes,Needs improvement in time complexity.,,9
Candidate 486,Data Scientist,Offer,5,Passed,2025-10-04,,No,,,9
Candidate 486,Data Scientist,Offer,6,Accepted,2025-10-04,HR Team,No,Offer accepted.,,9
Candidate 487,Data Scientist,Screening,1,Passed,2025-10-09,,No,,,7
Candidate 487,Data Scientist,Online Assessment,2,Passed,2025-10-12,,No,,,7
Candidate 487,Data Scientist,Technical Interview,3,Passed,2025-10-14,Panelist 25,Yes,Needs improvement in time complexity.,,7
Candidate 487,Data Scientist,Managerial Interview,4,Passed,2025-10-19,Panelist 18,Yes,"Great cultural fit, asked thoughtful questions.",,7
Candidate 487,Data Scientist,Offer,5,Passed,2025-10-20,,No,,,7
Candidate 487,Data Scientist,Offer,6,Accepted,2025-10-20,HR Team,No,Offer accepted.,,7
Candidate 488,Data Scientist,Screening,1,Rejected,2025-09-28,,No,,Poor skill match,4
Candidate 489,Data Scientist,Screening,1,Passed,2025-10-17,,No,,,4
Candidate 489,Data Scientist,Online Assessment,2,Passed,2025-10-18,,No,,,4
Candidate 489,Data Scientist,Technical Interview,3,Passed,2025-10-20,Panelist 21,Yes,Struggled with edge cases in coding round.,,4
Candidate 489,Data Scientist,Managerial Interview,4,Passed,2025-10-24,Panelist 12,Yes,Struggled with edge cases in coding round.,,4
Candidate 489,Data Scientist,Offer,5,Passed,2025-10-26,,No,,,4
Candidate 489,Data Scientist,Offer,6,Accepted,2025-10-26,HR Team,No,Offer accepted.,,4
Candidate 490,Data Scientist,Screening,1,Passed,2025-11-03,,No,,,10
Candidate 490,Data Scientist,Online Assessment,2,Passed,2025-11-08,,No,,,10
Candidate 490,Data Scientist,Technical Interview,3,Passed,2025-11-11,Panelist 4,Yes,Excellent domain knowledge in ML pipelines.,,10
Candidate 490,Data Scientist,Managerial Interview,4,Passed,2025-11-12,Panelist 20,Yes,Needs improvement in time complexity.,,10
Candidate 490,Data Scientist,Offer,5,Passed,2025-11-19,,No,,,10
Candidate 490,Data Scientist,Offer,6,Accepted,2025-11-19,HR Team,No,Offer accepted.,,10
Candidate 491,Data Scientist,Screening,1,Passed,2025-09-22,,No,,,8
Candidate 491,Data Scientist,Online Assessment,2,Passed,2025-09-24,,No,,,8
Candidate 491,Data Scientist,Technical Interview,3,Passed,2025-09-28,Panelist 14,Yes,"Great cultural fit, asked thoughtful questions.",,8
Candidate 491,Data Scientist,Managerial Interview,4,Passed,2025-09-29,Panelist 18,Yes,Struggled with edge cases in coding round.,,8
Candidate 491,Data Scientist,Offer,5,Passed,2025-10-01,,No,,,8
Candidate 491,Data Scientist,Offer,6,Accepted,2025-10-01,HR Team,No,Offer accepted.,,8
Candidate 492,Data Scientist,Screening,1,Passed,2025-10-28,,No,,,7
Candidate 492,Data Scientist,Online Assessment,2,Passed,2025-11-02,,No,,,7
Candidate 492,Data Scientist,Technical Interview,3,Rejected,2025-11-02,Panelist 1,Yes,"Great cultural fit, asked thoughtful questions.",No show/interview abandoned,7
Candidate 493,Data Scientist,Screening,1,Passed,2025-10-02,,No,,,7
Candidate 493,Data Scientist,Online Assessment,2,Passed,2025-10-05,,No,,,7
Candidate 493,Data Scientist,Technical Interview,3,Passed,2025-10-12,Panelist 10,Yes,Struggled with edge cases in coding round.,,7
Candidate 493,Data Scientist,Managerial Interview,4,Passed,2025-10-13,Panelist 4,Yes,"Strong problem-solving, explained API design well.",,7
Candidate 493,Data Scientist,Offer,5,Passed,2025-10-18,,No,,,7
Candidate 493,Data Scientist,Offer,6,Accepted,2025-10-18,HR Team,No,Offer accepted.,,7
Candidate 494,Data Scientist,Screening,1,Passed,2025-11-06,,No,,,10
Candidate 494,Data Scientist,Online Assessment,2,Passed,2025-11-09,,No,,,10
Candidate 494,Data Scientist,Technical Interview,3,Passed,2025-11-12,Panelist 24,Yes,"Great cultural fit, asked thoughtful questions.",,10
Candidate 494,Data Scientist,Managerial Interview,4,Passed,2025-11-18,Panelist 4,Yes,"Strong problem-solving, explained API design well.",,10
Candidate 494,Data Scientist,Offer,5,Passed,2025-11-25,,No,,,10
Candidate 494,Data Scientist,Offer,6,Accepted,2025-11-25,HR Team,No,Offer accepted.,,10
